Function Name,Real Time,CPU Time
process_ecg_data_chunk,0.22,0.08
process_ecg,0.21,0.05
process_ecg_data_chunk,0.21,0.05
process_ecg,0.21,0.05
process_ecg_data_chunk,0.21,0.05
process_ecg,0.20,0.00
process_ecg_data_chunk,0.20,0.00
process_ecg,0.19,0.00
process_ecg_data_chunk,0.19,0.00
process_ecg,0.19,0.00
process_ecg_data_chunk,0.19,0.00
process_ecg,0.17,0.00
process_ecg_data_chunk,0.18,0.00
process_ecg,0.19,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.17,0.03
process_ecg_data_chunk,0.17,0.03
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.17,0.03
process_ecg_data_chunk,0.17,0.03
process_ecg,0.17,0.06
process_ecg_data_chunk,0.17,0.06
process_ecg,0.19,0.14
process_ecg_data_chunk,0.19,0.14
process_ecg,0.17,0.03
process_ecg_data_chunk,0.17,0.03
process_ecg,0.23,0.05
process_ecg_data_chunk,0.23,0.05
process_ecg,0.25,0.03
process_ecg_data_chunk,0.25,0.03
process_ecg,0.24,0.05
process_ecg_data_chunk,0.24,0.05
process_ecg,0.24,0.03
process_ecg_data_chunk,0.24,0.03
process_ecg,0.25,0.06
process_ecg_data_chunk,0.26,0.06
process_ecg,0.24,0.06
process_ecg_data_chunk,0.25,0.06
process_ecg,0.24,0.06
process_ecg_data_chunk,0.24,0.06
process_ecg,0.20,0.08
process_ecg_data_chunk,0.20,0.08
process_ecg,0.19,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.19,0.00
process_ecg_data_chunk,0.19,0.00
process_ecg,0.20,0.05
process_ecg_data_chunk,0.20,0.05
process_ecg,0.18,0.00
process_ecg_data_chunk,0.18,0.00
process_ecg,0.19,0.05
process_ecg_data_chunk,0.20,0.05
process_ecg,0.21,0.02
process_ecg_data_chunk,0.21,0.02
process_ecg,0.24,0.02
process_ecg_data_chunk,0.24,0.02
process_ecg,0.24,0.02
process_ecg_data_chunk,0.24,0.02
process_ecg,0.22,0.05
process_ecg_data_chunk,0.22,0.05
process_ecg,0.19,0.00
process_ecg_data_chunk,0.19,0.00
process_ecg,0.22,0.05
process_ecg_data_chunk,0.22,0.05
process_ecg,0.19,0.02
process_ecg_data_chunk,0.19,0.02
process_ecg,0.17,0.02
process_ecg_data_chunk,0.17,0.02
process_ecg,0.30,0.39
process_ecg_data_chunk,0.30,0.39
process_ecg,0.23,0.06
process_ecg_data_chunk,0.23,0.06
process_ecg,0.24,0.06
process_ecg_data_chunk,0.24,0.06
process_ecg,0.22,0.03
process_ecg_data_chunk,0.22,0.03
process_ecg,0.21,0.06
process_ecg_data_chunk,0.21,0.06
process_ecg,0.23,0.03
process_ecg_data_chunk,0.23,0.03
process_ecg,0.21,0.03
process_ecg_data_chunk,0.21,0.03
process_ecg,0.22,0.02
process_ecg_data_chunk,0.22,0.02
process_ecg,0.23,0.02
process_ecg_data_chunk,0.24,0.02
process_ecg,0.23,0.03
process_ecg_data_chunk,0.23,0.03
process_ecg,0.22,0.05
process_ecg_data_chunk,0.22,0.05
process_ecg,0.25,0.00
process_ecg_data_chunk,0.25,0.00
process_ecg,0.23,0.03
process_ecg_data_chunk,0.23,0.03
process_ecg,0.25,0.06
process_ecg_data_chunk,0.25,0.06
process_ecg,0.27,0.08
process_ecg_data_chunk,0.27,0.08
process_ecg,0.24,0.02
process_ecg_data_chunk,0.24,0.02
process_ecg,0.23,0.00
process_ecg_data_chunk,0.23,0.00
process_ecg,0.24,0.02
process_ecg_data_chunk,0.24,0.02
process_ecg,0.23,0.06
process_ecg_data_chunk,0.23,0.06
process_ecg,0.19,0.06
process_ecg_data_chunk,0.19,0.06
process_ecg,0.23,0.03
process_ecg_data_chunk,0.23,0.03
process_ecg,0.24,0.05
process_ecg_data_chunk,0.24,0.05
process_ecg,0.24,0.09
process_ecg_data_chunk,0.24,0.09
process_ecg,0.23,0.02
process_ecg_data_chunk,0.23,0.02
process_ecg,0.20,0.05
process_ecg_data_chunk,0.20,0.05
process_ecg,0.25,0.05
process_ecg_data_chunk,0.25,0.05
process_ecg,0.19,0.02
process_ecg_data_chunk,0.19,0.02
process_ecg,0.20,0.03
process_ecg_data_chunk,0.21,0.03
process_ecg,0.20,0.02
process_ecg_data_chunk,0.20,0.02
process_ecg,0.22,0.02
process_ecg_data_chunk,0.22,0.02
process_ecg,0.20,0.06
process_ecg_data_chunk,0.20,0.06
process_ecg,0.21,0.05
process_ecg_data_chunk,0.21,0.05
process_ecg,0.20,0.02
process_ecg_data_chunk,0.20,0.02
process_ecg,0.22,0.03
process_ecg_data_chunk,0.22,0.03
process_ecg,0.22,0.05
process_ecg_data_chunk,0.22,0.05
process_ecg,0.22,0.06
process_ecg_data_chunk,0.22,0.06
process_ecg,0.25,0.05
process_ecg_data_chunk,0.25,0.05
process_ecg,0.26,0.02
process_ecg_data_chunk,0.26,0.02
process_ecg,0.27,0.11
process_ecg_data_chunk,0.27,0.11
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.18,0.06
process_ecg_data_chunk,0.18,0.06
process_ecg,0.20,0.12
process_ecg_data_chunk,0.20,0.12
process_ecg,0.18,0.05
process_ecg_data_chunk,0.18,0.05
process_ecg,0.24,0.34
process_ecg_data_chunk,0.24,0.34
process_ecg,0.18,0.00
process_ecg_data_chunk,0.19,0.00
process_ecg,0.22,0.09
process_ecg_data_chunk,0.22,0.09
process_ecg,0.20,0.02
process_ecg_data_chunk,0.20,0.02
process_ecg,0.22,0.17
process_ecg_data_chunk,0.22,0.17
process_ecg,0.19,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.18,0.12
process_ecg_data_chunk,0.18,0.12
process_ecg,0.18,0.08
process_ecg_data_chunk,0.18,0.08
process_ecg,0.17,0.12
process_ecg_data_chunk,0.17,0.12
process_ecg,0.17,0.09
process_ecg_data_chunk,0.17,0.09
process_ecg,0.16,0.05
process_ecg_data_chunk,0.16,0.05
process_ecg,0.17,0.05
process_ecg_data_chunk,0.17,0.05
process_ecg,0.19,0.02
process_ecg_data_chunk,0.19,0.02
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.18,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.17,0.02
process_ecg_data_chunk,0.17,0.02
process_ecg,0.25,0.05
process_ecg_data_chunk,0.25,0.05
process_ecg,0.21,0.00
process_ecg_data_chunk,0.21,0.00
process_ecg,0.17,0.06
process_ecg_data_chunk,0.17,0.06
process_ecg,0.17,0.02
process_ecg_data_chunk,0.17,0.02
process_ecg,0.18,0.02
process_ecg_data_chunk,0.18,0.02
process_ecg,0.22,0.17
process_ecg_data_chunk,0.22,0.17
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.17,0.00
process_ecg_data_chunk,0.17,0.00
process_ecg,0.17,0.03
process_ecg_data_chunk,0.17,0.03
process_ecg,0.17,0.00
process_ecg_data_chunk,0.17,0.00
process_ecg,0.18,0.02
process_ecg_data_chunk,0.18,0.02
process_ecg,0.19,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.17,0.11
process_ecg_data_chunk,0.17,0.11
process_ecg,0.20,0.03
process_ecg_data_chunk,0.20,0.03
process_ecg,0.20,0.03
process_ecg_data_chunk,0.20,0.03
process_ecg,0.19,0.05
process_ecg_data_chunk,0.19,0.05
process_ecg,0.19,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.18,0.09
process_ecg_data_chunk,0.18,0.09
process_ecg,0.19,0.05
process_ecg_data_chunk,0.19,0.05
process_ecg,0.18,0.06
process_ecg_data_chunk,0.18,0.06
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.18,0.05
process_ecg_data_chunk,0.18,0.05
process_ecg,0.23,0.08
process_ecg_data_chunk,0.23,0.08
process_ecg,0.17,0.03
process_ecg_data_chunk,0.17,0.03
process_ecg,0.18,0.06
process_ecg_data_chunk,0.18,0.06
process_ecg,0.24,0.39
process_ecg_data_chunk,0.25,0.39
process_ecg,0.18,0.02
process_ecg_data_chunk,0.18,0.02
process_ecg,0.19,0.17
process_ecg_data_chunk,0.19,0.17
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.19,0.03
process_ecg_data_chunk,0.19,0.03
process_ecg,0.17,0.02
process_ecg_data_chunk,0.17,0.03
process_ecg,0.20,0.05
process_ecg_data_chunk,0.20,0.05
process_ecg,0.18,0.03
process_ecg_data_chunk,0.18,0.03
process_ecg,0.18,0.00
process_ecg_data_chunk,0.18,0.00
process_ecg,0.14,0.17
process_ecg_data_chunk,0.14,0.17
process_ecg,0.18,0.41
process_ecg_data_chunk,0.18,0.41
process_ecg,0.19,0.00
process_ecg_data_chunk,0.19,0.00
process_ecg,0.27,0.42
process_ecg_data_chunk,0.27,0.42
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.10,0.02
process_ecg_data_chunk,0.10,0.02
process_ecg,0.16,0.08
process_ecg_data_chunk,0.16,0.08
process_ecg,0.27,1.02
process_ecg_data_chunk,0.27,1.02
process_ecg,0.55,2.36
process_ecg_data_chunk,0.55,2.36
process_ecg,0.62,2.08
process_ecg_data_chunk,0.62,2.08
process_ecg,0.27,0.45
process_ecg_data_chunk,0.27,0.45
process_ecg,0.67,2.92
process_ecg_data_chunk,0.67,2.92
process_ecg,0.71,2.81
process_ecg_data_chunk,0.71,2.81
process_ecg,0.21,0.44
process_ecg_data_chunk,0.21,0.44
process_ecg,0.18,0.28
process_ecg_data_chunk,0.18,0.28
process_ecg,0.14,0.03
process_ecg_data_chunk,0.15,0.03
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.27,0.72
process_ecg_data_chunk,0.27,0.72
process_ecg,0.55,1.64
process_ecg_data_chunk,0.55,1.64
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.10,0.17
process_ecg_data_chunk,0.10,0.17
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
fetch_data_chunk,0.00,0.00
process_ecg,0.09,0.05
process_ecg_data_chunk,0.09,0.05
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.12,0.23
process_ecg_data_chunk,0.12,0.23
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.10,0.02
process_ecg_data_chunk,0.10,0.02
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.06
process_ecg_data_chunk,0.07,0.06
process_ecg,0.09,0.02
process_ecg_data_chunk,0.09,0.02
process_ecg,0.06,0.02
process_ecg_data_chunk,0.06,0.02
process_ecg,0.42,1.25
process_ecg_data_chunk,0.42,1.25
process_ecg,0.20,0.36
process_ecg_data_chunk,0.20,0.36
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.13,0.23
process_ecg_data_chunk,0.13,0.23
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.09,0.08
process_ecg_data_chunk,0.09,0.08
process_ecg,0.09,0.05
process_ecg_data_chunk,0.09,0.05
process_ecg,0.10,0.06
process_ecg_data_chunk,0.10,0.06
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.14,0.03
process_ecg_data_chunk,0.14,0.03
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.12,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.12,0.11
process_ecg_data_chunk,0.12,0.11
process_ecg,0.11,0.06
process_ecg_data_chunk,0.11,0.06
process_ecg,0.10,0.05
process_ecg_data_chunk,0.10,0.05
process_ecg,0.10,0.08
process_ecg_data_chunk,0.10,0.08
process_ecg,0.10,0.08
process_ecg_data_chunk,0.10,0.08
process_ecg,0.12,0.09
process_ecg_data_chunk,0.12,0.09
process_ecg,0.11,0.08
process_ecg_data_chunk,0.11,0.08
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.07,0.03
process_ecg_data_chunk,0.07,0.03
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.07,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.05
process_ecg_data_chunk,0.08,0.05
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.09,0.09
process_ecg_data_chunk,0.09,0.09
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.09,0.02
process_ecg_data_chunk,0.09,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.12,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.10,0.02
process_ecg_data_chunk,0.10,0.02
process_ecg,0.07,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.12,0.06
process_ecg_data_chunk,0.12,0.06
process_ecg,0.12,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.14,0.02
process_ecg_data_chunk,0.15,0.02
process_ecg,0.14,0.09
process_ecg_data_chunk,0.14,0.09
process_ecg,0.07,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.03
process_ecg_data_chunk,0.07,0.03
process_ecg,0.08,0.08
process_ecg_data_chunk,0.08,0.08
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.11
process_ecg_data_chunk,0.07,0.11
process_ecg,0.08,0.03
process_ecg_data_chunk,0.08,0.03
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.12,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.12,0.06
process_ecg_data_chunk,0.12,0.06
process_ecg,0.10,0.02
process_ecg_data_chunk,0.10,0.02
process_ecg,0.11,0.05
process_ecg_data_chunk,0.11,0.05
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.10,0.03
process_ecg_data_chunk,0.10,0.03
process_ecg,0.11,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.11,0.06
process_ecg_data_chunk,0.11,0.06
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.09,0.02
process_ecg_data_chunk,0.09,0.02
process_ecg,0.10,0.02
process_ecg_data_chunk,0.10,0.02
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.11,0.03
process_ecg_data_chunk,0.11,0.03
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.12,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.12,0.00
process_ecg_data_chunk,0.12,0.00
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.13,0.05
process_ecg_data_chunk,0.13,0.05
process_ecg,0.13,0.00
process_ecg_data_chunk,0.13,0.00
process_ecg,0.12,0.05
process_ecg_data_chunk,0.12,0.05
process_ecg,0.12,0.03
process_ecg_data_chunk,0.12,0.03
process_ecg,0.13,0.00
process_ecg_data_chunk,0.13,0.00
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.10,0.00
process_ecg_data_chunk,0.10,0.00
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.12,0.03
process_ecg_data_chunk,0.12,0.03
process_ecg,0.11,0.00
process_ecg_data_chunk,0.11,0.00
process_ecg,0.11,0.05
process_ecg_data_chunk,0.11,0.05
process_ecg,0.23,0.67
process_ecg_data_chunk,0.23,0.67
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.50,1.92
process_ecg_data_chunk,0.50,1.92
process_ecg,0.41,1.23
process_ecg_data_chunk,0.41,1.23
process_ecg,0.36,1.38
process_ecg_data_chunk,0.36,1.38
process_ecg,0.32,0.64
process_ecg_data_chunk,0.32,0.64
process_ecg,0.16,0.23
process_ecg_data_chunk,0.16,0.23
process_ecg,0.17,0.09
process_ecg_data_chunk,0.17,0.09
process_ecg,0.13,0.20
process_ecg_data_chunk,0.13,0.20
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.08,0.08
process_ecg_data_chunk,0.08,0.08
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.08,0.03
process_ecg_data_chunk,0.08,0.03
process_ecg,0.06,0.06
process_ecg_data_chunk,0.06,0.06
process_ecg,0.07,0.03
process_ecg_data_chunk,0.07,0.03
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.06,0.05
process_ecg_data_chunk,0.06,0.05
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.08,0.05
process_ecg_data_chunk,0.08,0.05
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.08,0.03
process_ecg_data_chunk,0.08,0.03
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.17,0.41
process_ecg_data_chunk,0.17,0.41
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.09,0.02
process_ecg_data_chunk,0.09,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.09,0.06
process_ecg_data_chunk,0.09,0.06
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.09,0.02
process_ecg_data_chunk,0.09,0.02
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
fetch_data_chunk,0.00,0.00
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.15,0.09
process_ecg_data_chunk,0.15,0.09
process_ecg,0.14,0.12
process_ecg_data_chunk,0.14,0.12
process_ecg,0.13,0.12
process_ecg_data_chunk,0.13,0.12
process_ecg,0.11,0.02
process_ecg_data_chunk,0.11,0.02
process_ecg,0.13,0.00
process_ecg_data_chunk,0.13,0.00
process_ecg,0.14,0.02
process_ecg_data_chunk,0.14,0.02
process_ecg,0.15,0.02
process_ecg_data_chunk,0.15,0.02
process_ecg,0.12,0.02
process_ecg_data_chunk,0.12,0.02
process_ecg,0.12,0.05
process_ecg_data_chunk,0.12,0.05
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.09,0.00
process_ecg_data_chunk,0.09,0.00
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.08,0.06
process_ecg_data_chunk,0.08,0.06
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.08,0.05
process_ecg_data_chunk,0.08,0.05
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.08,0.08
process_ecg_data_chunk,0.08,0.08
process_ecg,0.07,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.02
process_ecg_data_chunk,0.08,0.03
process_ecg,0.07,0.03
process_ecg_data_chunk,0.07,0.03
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.03
process_ecg_data_chunk,0.07,0.03
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.02
process_ecg_data_chunk,0.07,0.02
process_ecg,0.08,0.02
process_ecg_data_chunk,0.08,0.02
process_ecg,0.08,0.00
process_ecg_data_chunk,0.08,0.00
process_ecg,0.07,0.00
process_ecg_data_chunk,0.07,0.00
process_ecg,0.07,0.05
process_ecg_data_chunk,0.07,0.05
process_ecg,0.07,0.00
